"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,12,"OO","SkyWest Airlines Inc.","HPN","White Plains, NY: Westchester County",170.00,34.00,11.44,1.87,9.63,0.00,11.06,3.00,2.00,1741.00,565.00,87.00,418.00,0.00,671.00,
2019,12,"OO","SkyWest Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",84.00,17.00,11.54,0.00,1.33,0.71,3.42,1.00,0.00,1726.00,1103.00,0.00,46.00,12.00,565.00,
2019,12,"OO","SkyWest Airlines Inc.","HYS","Hays, KS: Hays Regional",108.00,12.00,2.19,0.00,3.26,0.00,6.56,2.00,2.00,1130.00,346.00,0.00,252.00,0.00,532.00,
2019,12,"OO","SkyWest Airlines Inc.","IAD","Washington, DC: Washington Dulles International",392.00,69.00,20.05,3.83,11.23,0.13,33.76,14.00,4.00,6643.00,2612.00,382.00,508.00,4.00,3137.00,
2019,12,"OO","SkyWest Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",1324.00,262.00,64.53,8.92,73.02,0.00,115.53,20.00,3.00,23616.00,7793.00,1679.00,2836.00,0.00,11308.00,
2019,12,"OO","SkyWest Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",177.00,40.00,16.11,0.01,13.49,0.16,10.23,2.00,0.00,3598.00,2164.00,1.00,468.00,7.00,958.00,
2019,12,"OO","SkyWest Airlines Inc.","IDA","Idaho Falls, ID: Idaho Falls Regional",129.00,22.00,10.43,2.42,1.81,0.00,7.34,1.00,0.00,1160.00,622.00,69.00,82.00,0.00,387.00,
2019,12,"OO","SkyWest Airlines Inc.","ILM","Wilmington, NC: Wilmington International",97.00,15.00,6.90,0.85,2.40,0.00,4.85,0.00,0.00,1322.00,982.00,39.00,146.00,0.00,155.00,
2019,12,"OO","SkyWest Airlines Inc.","IMT","Iron Mountain/Kingsfd, MI: Ford",58.00,8.00,3.99,0.63,0.20,0.00,3.18,6.00,4.00,1096.00,942.00,22.00,9.00,0.00,123.00,
2019,12,"OO","SkyWest Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",203.00,50.00,15.48,1.24,16.74,0.00,16.55,1.00,0.00,2513.00,876.00,59.00,640.00,0.00,938.00,
2019,12,"OO","SkyWest Airlines Inc.","INL","International Falls, MN: Falls International Einarson Field",52.00,6.00,0.16,0.00,1.84,0.00,4.00,3.00,0.00,321.00,5.00,0.00,96.00,0.00,220.00,
2019,12,"OO","SkyWest Airlines Inc.","ITH","Ithaca/Cortland, NY: Ithaca Tompkins Regional",84.00,19.00,6.60,3.11,0.51,0.00,8.78,2.00,0.00,2401.00,634.00,510.00,30.00,0.00,1227.00,
2019,12,"OO","SkyWest Airlines Inc.","JAC","Jackson, WY: Jackson Hole",128.00,25.00,9.17,0.03,7.60,0.00,8.20,0.00,2.00,2638.00,381.00,6.00,285.00,0.00,1966.00,
2019,12,"OO","SkyWest Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",60.00,19.00,8.18,0.82,4.27,0.00,5.73,1.00,0.00,1252.00,692.00,79.00,106.00,0.00,375.00,
2019,12,"OO","SkyWest Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",10.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,111.00,96.00,0.00,15.00,0.00,0.00,
2019,12,"OO","SkyWest Airlines Inc.","JFK","New York, NY: John F. Kennedy International",58.00,21.00,7.41,1.55,4.57,0.00,7.47,4.00,1.00,2532.00,982.00,775.00,317.00,0.00,458.00,
2019,12,"OO","SkyWest Airlines Inc.","JMS","Jamestown, ND: Jamestown Regional",84.00,15.00,4.01,2.99,4.50,0.00,3.49,4.00,1.00,2837.00,1263.00,950.00,164.00,0.00,460.00,
2019,12,"OO","SkyWest Airlines Inc.","LAN","Lansing, MI: Capital Region International",55.00,11.00,3.77,1.00,1.07,0.00,5.16,1.00,0.00,1583.00,1046.00,137.00,32.00,0.00,368.00,
2019,12,"OO","SkyWest Airlines Inc.","LAR","Laramie, WY: Laramie Regional",53.00,4.00,2.01,0.00,0.00,0.00,1.99,5.00,0.00,159.00,69.00,0.00,0.00,0.00,90.00,
2019,12,"OO","SkyWest Airlines Inc.","LAS","Las Vegas, NV: McCarran International",254.00,50.00,11.07,4.01,7.72,0.00,27.20,3.00,0.00,4901.00,1498.00,352.00,276.00,0.00,2775.00,
2019,12,"OO","SkyWest Airlines Inc.","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",59.00,7.00,1.00,2.74,0.84,0.00,2.42,3.00,1.00,554.00,123.00,311.00,41.00,0.00,79.00,
2019,12,"OO","SkyWest Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",3053.00,606.00,129.63,15.12,189.96,0.70,270.58,64.00,1.00,56079.00,23524.00,1958.00,7372.00,34.00,23191.00,
2019,12,"OO","SkyWest Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",68.00,5.00,1.70,0.00,1.48,0.00,1.82,2.00,0.00,449.00,167.00,0.00,72.00,0.00,210.00,
2019,12,"OO","SkyWest Airlines Inc.","LBF","North Platte, NE: North Platte Regional Airport Lee Bird Field",53.00,9.00,6.16,0.00,0.62,0.00,2.22,1.00,0.00,1381.00,1128.00,0.00,38.00,0.00,215.00,
2019,12,"OO","SkyWest Airlines Inc.","LBL","Liberal, KS: Liberal Mid-America Regional",54.00,4.00,2.00,0.00,0.36,0.00,1.64,1.00,1.00,327.00,152.00,0.00,41.00,0.00,134.00,
2019,12,"OO","SkyWest Airlines Inc.","LEX","Lexington, KY: Blue Grass",102.00,18.00,4.38,3.08,0.92,0.00,9.63,0.00,0.00,2074.00,793.00,292.00,56.00,0.00,933.00,
2019,12,"OO","SkyWest Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",12.00,5.00,1.01,0.00,0.08,0.00,3.91,0.00,0.00,336.00,79.00,0.00,3.00,0.00,254.00,
2019,12,"OO","SkyWest Airlines Inc.","LGA","New York, NY: LaGuardia",316.00,93.00,9.97,9.41,42.87,0.61,30.13,6.00,0.00,8679.00,1412.00,939.00,3043.00,11.00,3274.00,
2019,12,"OO","SkyWest Airlines Inc.","LGB","Long Beach, CA: Long Beach Airport",208.00,25.00,8.52,2.62,5.08,0.63,8.14,2.00,0.00,1998.00,454.00,660.00,334.00,17.00,533.00,
2019,12,"OO","SkyWest Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",117.00,26.00,8.37,0.76,5.49,0.00,11.38,2.00,0.00,1875.00,658.00,20.00,176.00,0.00,1021.00,
2019,12,"OO","SkyWest Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",142.00,31.00,9.12,0.77,8.25,0.00,12.86,1.00,0.00,2344.00,498.00,200.00,335.00,0.00,1311.00,
2019,12,"OO","SkyWest Airlines Inc.","LRD","Laredo, TX: Laredo International",52.00,5.00,1.69,0.00,0.64,0.00,2.67,0.00,0.00,832.00,745.00,0.00,20.00,0.00,67.00,
2019,12,"OO","SkyWest Airlines Inc.","LSE","La Crosse, WI: La Crosse Regional",127.00,22.00,7.11,1.68,4.25,0.00,8.95,1.00,0.00,2233.00,444.00,899.00,117.00,0.00,773.00,
2019,12,"OO","SkyWest Airlines Inc.","LWB","Lewisburg, WV: Greenbrier Valley",53.00,13.00,7.48,2.00,0.92,0.00,2.60,4.00,0.00,851.00,518.00,178.00,48.00,0.00,107.00,
2019,12,"OO","SkyWest Airlines Inc.","LWS","Lewiston, ID: Lewiston Nez Perce County",91.00,10.00,5.67,1.00,0.57,0.00,2.76,0.00,4.00,488.00,373.00,16.00,16.00,0.00,83.00,
2019,12,"OO","SkyWest Airlines Inc.","MAF","Midland/Odessa, TX: Midland International Air and Space Port",68.00,12.00,5.26,0.00,2.75,0.00,3.99,1.00,0.00,1159.00,388.00,0.00,91.00,0.00,680.00,
2019,12,"OO","SkyWest Airlines Inc.","MBS","Saginaw/Bay City/Midland, MI: MBS International",159.00,40.00,22.20,3.11,11.11,0.00,3.57,4.00,0.00,3369.00,2099.00,647.00,326.00,0.00,297.00,
2019,12,"OO","SkyWest Airlines Inc.","MCI","Kansas City, MO: Kansas City International",264.00,53.00,20.26,3.09,7.82,0.00,21.83,6.00,0.00,3382.00,1381.00,227.00,296.00,0.00,1478.00,
2019,12,"OO","SkyWest Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",75.00,25.00,7.56,1.97,7.64,0.00,7.83,0.00,0.00,1720.00,368.00,163.00,314.00,0.00,875.00,
2019,12,"OO","SkyWest Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",277.00,56.00,18.83,4.13,14.48,0.00,18.55,0.00,1.00,4039.00,1456.00,585.00,578.00,0.00,1420.00,
2019,12,"OO","SkyWest Airlines Inc.","MEI","Meridian, MS: Key Field",62.00,18.00,8.54,1.00,1.39,0.00,7.07,0.00,3.00,3384.00,2461.00,60.00,127.00,0.00,736.00,
2019,12,"OO","SkyWest Airlines Inc.","MEM","Memphis, TN: Memphis International",139.00,31.00,10.64,0.57,5.75,0.00,14.04,2.00,0.00,2365.00,799.00,61.00,277.00,0.00,1228.00,
2019,12,"OO","SkyWest Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",15.00,5.00,0.09,0.00,0.21,0.00,4.70,0.00,0.00,634.00,10.00,0.00,22.00,0.00,602.00,
2019,12,"OO","SkyWest Airlines Inc.","MFR","Medford, OR: Rogue Valley International - Medford",388.00,69.00,24.38,4.63,8.07,0.00,31.92,9.00,1.00,5901.00,1582.00,1036.00,273.00,0.00,3010.00,
2019,12,"OO","SkyWest Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",220.00,31.00,9.01,3.43,2.61,0.00,15.95,0.00,1.00,2356.00,349.00,582.00,69.00,0.00,1356.00,
2019,12,"OO","SkyWest Airlines Inc.","MHK","Manhattan/Ft. Riley, KS: Manhattan Regional",53.00,5.00,0.97,1.00,0.27,0.00,2.76,1.00,0.00,308.00,106.00,52.00,22.00,0.00,128.00,
2019,12,"OO","SkyWest Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",47.00,11.00,3.95,0.00,5.05,0.00,2.00,1.00,1.00,535.00,370.00,0.00,131.00,0.00,34.00,
2019,12,"OO","SkyWest Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",426.00,90.00,28.53,3.10,18.71,0.00,39.66,7.00,0.00,9024.00,2256.00,1039.00,1984.00,0.00,3745.00,
2019,12,"OO","SkyWest Airlines Inc.","MKG","Muskegon, MI: Muskegon County",61.00,19.00,4.37,0.00,4.60,0.00,10.03,1.00,0.00,1483.00,755.00,0.00,121.00,0.00,607.00,
2019,12,"OO","SkyWest Airlines Inc.","MLB","Melbourne, FL: Melbourne International",,,,,,,,,,,,,,,,
2019,12,"OO","SkyWest Airlines Inc.","MLI","Moline, IL: Quad City International",123.00,25.00,6.96,0.73,2.59,0.00,14.72,0.00,0.00,1573.00,573.00,90.00,109.00,0.00,801.00,
2019,12,"OO","SkyWest Airlines Inc.","MLU","Monroe, LA: Monroe Regional",125.00,17.00,4.98,1.35,3.62,0.00,7.05,0.00,2.00,2353.00,1463.00,172.00,179.00,0.00,539.00,
2019,12,"OO","SkyWest Airlines Inc.","MMH","Mammoth Lakes, CA: Mammoth Lakes Airport",57.00,11.00,6.71,0.00,0.10,0.00,4.19,11.00,1.00,1580.00,1024.00,0.00,12.00,0.00,544.00,
2019,12,"OO","SkyWest Airlines Inc.","MOB","Mobile, AL: Mobile Regional",100.00,17.00,7.53,3.84,1.55,0.00,4.09,2.00,1.00,1823.00,1156.00,301.00,53.00,0.00,313.00,
2019,12,"OO","SkyWest Airlines Inc.","MOT","Minot, ND: Minot International",167.00,24.00,7.32,2.54,5.89,0.00,8.25,1.00,2.00,2653.00,629.00,1329.00,162.00,0.00,533.00,
2019,12,"OO","SkyWest Airlines Inc.","MQT","Marquette, MI: Sawyer International",86.00,19.00,7.12,5.01,1.93,0.00,4.94,7.00,0.00,4835.00,2169.00,2126.00,94.00,0.00,446.00,
2019,12,"OO","SkyWest Airlines Inc.","MRY","Monterey, CA: Monterey Regional",226.00,60.00,18.47,1.00,5.36,0.00,35.17,5.00,0.00,4969.00,1792.00,227.00,289.00,0.00,2661.00,
2019,12,"OO","SkyWest Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",349.00,69.00,29.87,3.67,13.97,0.00,21.50,0.00,1.00,4902.00,2821.00,336.00,698.00,0.00,1047.00,
2019,12,"OO","SkyWest Airlines Inc.","MSO","Missoula, MT: Missoula International",108.00,20.00,6.72,3.01,4.40,0.00,5.87,0.00,0.00,1210.00,308.00,453.00,143.00,0.00,306.00,
2019,12,"OO","SkyWest Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",3520.00,623.00,123.78,66.30,128.18,1.26,303.48,64.00,9.00,76922.00,24080.00,14219.00,5842.00,32.00,32749.00,
2019,12,"OO","SkyWest Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",2.00,2.00,0.19,0.00,0.00,0.00,1.81,0.00,0.00,178.00,8.00,0.00,0.00,0.00,170.00,
2019,12,"OO","SkyWest Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",55.00,16.00,7.59,1.00,1.56,0.00,5.86,1.00,0.00,1409.00,688.00,20.00,43.00,0.00,658.00,
2019,12,"OO","SkyWest Airlines Inc.","OAK","Oakland, CA: Metropolitan Oakland International",95.00,11.00,0.57,0.48,3.97,0.00,5.98,1.00,0.00,450.00,16.00,13.00,108.00,0.00,313.00,
2019,12,"OO","SkyWest Airlines Inc.","OGS","Ogdensburg, NY: Ogdensburg International",53.00,10.00,6.72,0.00,0.58,0.00,2.70,6.00,3.00,756.00,503.00,0.00,25.00,0.00,228.00,
2019,12,"OO","SkyWest Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",433.00,98.00,29.36,5.09,20.26,0.00,43.30,1.00,0.00,7414.00,2529.00,1247.00,703.00,0.00,2935.00,
2019,12,"OO","SkyWest Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",500.00,86.00,26.83,4.81,23.02,1.00,30.34,3.00,1.00,6631.00,3373.00,439.00,861.00,20.00,1938.00,
2019,12,"OO","SkyWest Airlines Inc.","ONT","Ontario, CA: Ontario International",222.00,56.00,13.08,4.00,6.08,0.00,32.84,9.00,0.00,3825.00,1475.00,295.00,186.00,0.00,1869.00,
2019,12,"OO","SkyWest Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",5416.00,1214.00,233.58,36.45,399.91,2.30,541.76,129.00,3.00,120448.00,50933.00,8980.00,19243.00,41.00,41251.00,
2019,12,"OO","SkyWest Airlines Inc.","ORF","Norfolk, VA: Norfolk International",126.00,16.00,5.42,0.18,2.80,0.00,7.59,1.00,0.00,696.00,127.00,28.00,104.00,0.00,437.00,
2019,12,"OO","SkyWest Airlines Inc.","ORH","Worcester, MA: Worcester Regional",28.00,8.00,4.00,0.00,1.03,0.00,2.97,0.00,1.00,707.00,539.00,0.00,32.00,0.00,136.00,
2019,12,"OO","SkyWest Airlines Inc.","OTH","North Bend/Coos Bay, OR: Southwest Oregon Regional",26.00,9.00,1.84,0.00,0.32,0.00,6.84,4.00,1.00,892.00,198.00,0.00,9.00,0.00,685.00,
2019,12,"OO","SkyWest Airlines Inc.","PAE","Everett, WA: Snohomish County",180.00,45.00,11.36,1.00,14.61,0.00,18.02,14.00,4.00,3551.00,1439.00,52.00,452.00,0.00,1608.00,
2019,12,"OO","SkyWest Airlines Inc.","PAH","Paducah, KY: Barkley Regional",66.00,20.00,8.46,0.00,2.44,0.00,9.10,2.00,0.00,2696.00,2028.00,0.00,99.00,0.00,569.00,
2019,12,"OO","SkyWest Airlines Inc.","PBG","Plattsburgh, NY: Plattsburgh International",53.00,8.00,1.97,0.00,2.04,0.00,4.00,0.00,0.00,1536.00,1012.00,0.00,75.00,0.00,449.00,
2019,12,"OO","SkyWest Airlines Inc.","PDX","Portland, OR: Portland International",939.00,118.00,29.32,3.27,39.48,0.00,45.92,1.00,1.00,5920.00,2008.00,396.00,1239.00,0.00,2277.00,
2019,12,"OO","SkyWest Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",21.00,3.00,0.91,0.00,0.32,0.00,1.77,0.00,0.00,97.00,49.00,0.00,11.00,0.00,37.00,
2019,12,"OO","SkyWest Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1167.00,172.00,33.86,4.63,44.62,0.00,88.89,13.00,2.00,14029.00,4442.00,1138.00,1541.00,0.00,6908.00,
2019,12,"OO","SkyWest Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",107.00,16.00,7.97,0.00,4.03,0.00,4.00,0.00,0.00,1987.00,1569.00,0.00,103.00,0.00,315.00,
2019,12,"OO","SkyWest Airlines Inc.","PIB","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",56.00,16.00,3.89,1.00,3.14,0.00,7.97,0.00,1.00,940.00,130.00,127.00,160.00,0.00,523.00,
2019,12,"OO","SkyWest Airlines Inc.","PIH","Pocatello, ID: Pocatello Regional",91.00,15.00,4.42,4.77,3.14,0.00,2.67,0.00,0.00,1832.00,216.00,1370.00,90.00,0.00,156.00,
2019,12,"OO","SkyWest Airlines Inc.","PIR","Pierre, SD: Pierre Regional",59.00,12.00,7.59,0.00,2.00,0.00,2.41,4.00,0.00,1506.00,1254.00,0.00,33.00,0.00,219.00,
2019,12,"OO","SkyWest Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",149.00,28.00,9.49,0.21,7.65,0.00,10.65,1.00,2.00,1656.00,517.00,14.00,365.00,0.00,760.00,
2019,12,"OO","SkyWest Airlines Inc.","PLN","Pellston, MI: Pellston Regional Airport of Emmet County",76.00,9.00,0.00,4.70,2.30,0.00,2.00,5.00,5.00,1721.00,0.00,957.00,570.00,0.00,194.00,
2019,12,"OO","SkyWest Airlines Inc.","PNS","Pensacola, FL: Pensacola International",44.00,8.00,3.00,0.28,2.80,0.00,1.93,1.00,0.00,332.00,100.00,8.00,56.00,0.00,168.00,
2019,12,"OO","SkyWest Airlines Inc.","PRC","Prescott, AZ: Prescott Regional Ernest A Love Field",67.00,19.00,7.66,0.00,0.70,0.00,10.65,1.00,2.00,1706.00,618.00,0.00,51.00,0.00,1037.00,
2019,12,"OO","SkyWest Airlines Inc.","PSC","Pasco/Kennewick/Richland, WA: Tri Cities",350.00,56.00,22.50,2.00,7.95,0.00,23.54,6.00,3.00,5381.00,3478.00,44.00,256.00,0.00,1603.00,
2019,12,"OO","SkyWest Airlines Inc.","PSP","Palm Springs, CA: Palm Springs International",481.00,105.00,31.51,1.87,21.52,0.00,50.10,21.00,1.00,9069.00,3664.00,195.00,831.00,0.00,4379.00,
2019,12,"OO","SkyWest Airlines Inc.","PUB","Pueblo, CO: Pueblo Memorial",80.00,11.00,3.90,0.00,3.10,0.00,4.00,2.00,0.00,603.00,385.00,0.00,66.00,0.00,152.00,
2019,12,"OO","SkyWest Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",76.00,15.00,8.96,0.86,2.82,0.00,2.35,1.00,0.00,863.00,548.00,25.00,137.00,0.00,153.00,
2019,12,"OO","SkyWest Airlines Inc.","PWM","Portland, ME: Portland International Jetport",43.00,8.00,4.27,0.00,2.17,0.00,1.56,0.00,0.00,638.00,463.00,0.00,74.00,0.00,101.00,
2019,12,"OO","SkyWest Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",198.00,36.00,9.54,3.26,14.16,0.00,9.04,3.00,4.00,3807.00,464.00,1568.00,820.00,0.00,955.00,
2019,12,"OO","SkyWest Airlines Inc.","RDD","Redding, CA: Redding Municipal",124.00,40.00,11.94,0.00,3.28,0.00,24.78,5.00,1.00,3176.00,1758.00,0.00,120.00,0.00,1298.00,
2019,12,"OO","SkyWest Airlines Inc.","RDM","Bend/Redmond, OR: Roberts Field",397.00,63.00,23.40,1.08,6.82,0.00,31.71,16.00,5.00,5531.00,2716.00,140.00,293.00,0.00,2382.00,
2019,12,"OO","SkyWest Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",37.00,7.00,2.92,0.00,2.22,0.00,1.86,1.00,0.00,468.00,79.00,0.00,113.00,0.00,276.00,
2019,12,"OO","SkyWest Airlines Inc.","RHI","Rhinelander, WI: Rhinelander/Oneida County",62.00,14.00,5.30,0.88,2.70,0.00,5.11,1.00,2.00,723.00,369.00,30.00,101.00,0.00,223.00,
2019,12,"OO","SkyWest Airlines Inc.","RIC","Richmond, VA: Richmond International",163.00,26.00,8.23,1.49,8.19,0.00,8.08,0.00,1.00,1291.00,455.00,163.00,275.00,0.00,398.00,
2019,12,"OO","SkyWest Airlines Inc.","RKS","Rock Springs, WY: Southwest Wyoming Regional",65.00,7.00,2.27,1.00,0.07,0.00,3.66,4.00,0.00,1358.00,426.00,660.00,12.00,0.00,260.00,
2019,12,"OO","SkyWest Airlines Inc.","RNO","Reno, NV: Reno/Tahoe International",410.00,72.00,20.93,3.61,8.87,0.00,38.58,9.00,2.00,4822.00,1806.00,471.00,374.00,0.00,2171.00,
2019,12,"OO","SkyWest Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",99.00,23.00,5.89,4.59,3.01,0.00,9.50,1.00,3.00,2160.00,1297.00,198.00,111.00,0.00,554.00,
2019,12,"OO","SkyWest Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",159.00,33.00,14.18,2.96,5.98,0.00,9.89,2.00,0.00,3269.00,2031.00,174.00,285.00,0.00,779.00,
2019,12,"OO","SkyWest Airlines Inc.","ROW","Roswell, NM: Roswell International Air Center",107.00,13.00,4.75,0.00,3.83,0.00,4.42,1.00,0.00,614.00,225.00,0.00,120.00,0.00,269.00,
2019,12,"OO","SkyWest Airlines Inc.","RST","Rochester, MN: Rochester International",107.00,23.00,8.57,2.96,4.19,0.00,7.27,1.00,0.00,2607.00,993.00,671.00,192.00,0.00,751.00,
2019,12,"OO","SkyWest Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,12,"OO","SkyWest Airlines Inc.","SAF","Santa Fe, NM: Santa Fe Municipal",128.00,18.00,4.13,0.00,5.43,0.00,8.44,1.00,1.00,1117.00,291.00,0.00,154.00,0.00,672.00,
2019,12,"OO","SkyWest Airlines Inc.","SAN","San Diego, CA: San Diego International",721.00,98.00,27.48,0.00,29.51,0.00,41.02,8.00,3.00,6440.00,2671.00,0.00,1091.00,0.00,2678.00,
2019,12,"OO","SkyWest Airlines Inc.","SAT","San Antonio, TX: San Antonio International",353.00,60.00,26.64,1.03,11.32,0.86,20.15,2.00,0.00,4701.00,2589.00,157.00,491.00,19.00,1445.00,
2019,12,"OO","SkyWest Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",49.00,13.00,3.86,0.91,1.69,0.00,6.54,1.00,0.00,630.00,161.00,53.00,83.00,0.00,333.00,
2019,12,"OO","SkyWest Airlines Inc.","SBA","Santa Barbara, CA: Santa Barbara Municipal",493.00,115.00,41.14,1.00,14.28,0.00,58.58,17.00,2.00,8749.00,3957.00,85.00,517.00,0.00,4190.00,
2019,12,"OO","SkyWest Airlines Inc.","SBN","South Bend, IN: South Bend International",402.00,91.00,33.64,3.88,13.65,0.00,39.83,1.00,0.00,8548.00,3896.00,356.00,618.00,0.00,3678.00,
2019,12,"OO","SkyWest Airlines Inc.","SBP","San Luis Obispo, CA: San Luis County Regional",503.00,120.00,37.17,6.33,23.34,0.00,53.15,9.00,2.00,11532.00,3754.00,2175.00,1190.00,0.00,4413.00,
2019,12,"OO","SkyWest Airlines Inc.","SCE","State College, PA: University Park",109.00,29.00,13.15,1.95,6.30,0.00,7.60,0.00,0.00,1794.00,848.00,182.00,238.00,0.00,526.00,
2019,12,"OO","SkyWest Airlines Inc.","SCK","Stockton, CA: Stockton Metropolitan",61.00,17.00,6.19,0.00,0.00,0.00,10.81,0.00,0.00,1090.00,450.00,0.00,0.00,0.00,640.00,
2019,12,"OO","SkyWest Airlines Inc.","SDF","Louisville, KY: Louisville Muhammad Ali International",198.00,38.00,9.74,1.74,12.01,0.00,14.50,1.00,1.00,1946.00,581.00,91.00,336.00,0.00,938.00,
2019,12,"OO","SkyWest Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",1410.00,203.00,40.97,10.07,79.82,2.41,69.73,8.00,1.00,12661.00,3389.00,1833.00,3204.00,54.00,4181.00,
2019,12,"OO","SkyWest Airlines Inc.","SFO","San Francisco, CA: San Francisco International",3560.00,1187.00,128.03,11.30,652.73,0.65,394.29,224.00,32.00,117498.00,27242.00,1724.00,52812.00,15.00,35705.00,
2019,12,"OO","SkyWest Airlines Inc.","SGF","Springfield, MO: Springfield-Branson National",126.00,25.00,9.05,1.00,7.15,0.00,7.80,2.00,0.00,3224.00,1582.00,267.00,244.00,0.00,1131.00,
2019,12,"OO","SkyWest Airlines Inc.","SGU","St. George, UT: St George Regional",317.00,59.00,18.31,1.23,16.27,0.00,23.20,0.00,2.00,4123.00,1819.00,110.00,543.00,0.00,1651.00,
2019,12,"OO","SkyWest Airlines Inc.","SHD","Staunton, VA: Shenandoah Valley Regional",88.00,23.00,8.21,0.00,1.33,0.00,13.46,5.00,0.00,2999.00,1684.00,0.00,112.00,0.00,1203.00,
2019,12,"OO","SkyWest Airlines Inc.","SHV","Shreveport, LA: Shreveport Regional",171.00,34.00,15.84,0.83,4.55,0.00,12.78,3.00,0.00,1970.00,963.00,43.00,188.00,0.00,776.00,
2019,12,"OO","SkyWest Airlines Inc.","SJC","San Jose, CA: Norman Y. Mineta San Jose International",588.00,84.00,19.27,1.13,26.80,0.80,36.01,4.00,0.00,4790.00,1701.00,54.00,773.00,12.00,2250.00,
2019,12,"OO","SkyWest Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",4371.00,614.00,140.31,41.12,134.34,2.82,295.41,54.00,21.00,53022.00,15160.00,6660.00,4490.00,130.00,26582.00,
2019,12,"OO","SkyWest Airlines Inc.","SLN","Salina, KS: Salina Regional",81.00,6.00,1.73,0.00,1.39,0.00,2.88,1.00,0.00,544.00,139.00,0.00,71.00,0.00,334.00,
2019,12,"OO","SkyWest Airlines Inc.","SMF","Sacramento, CA: Sacramento International",606.00,113.00,38.50,5.96,20.61,0.00,47.93,15.00,0.00,8903.00,4590.00,373.00,824.00,0.00,3116.00,
2019,12,"OO","SkyWest Airlines Inc.","SNA","Santa Ana, CA: John Wayne Airport-Orange County",433.00,70.00,15.27,2.33,16.38,0.00,36.02,19.00,0.00,7107.00,2622.00,227.00,614.00,0.00,3644.00,
2019,12,"OO","SkyWest Airlines Inc.","SPI","Springfield, IL: Abraham Lincoln Capital",87.00,25.00,7.54,2.00,6.33,0.00,9.13,5.00,1.00,4084.00,2875.00,56.00,376.00,0.00,777.00,
2019,12,"OO","SkyWest Airlines Inc.","SRQ","Sarasota/Bradenton, FL: Sarasota/Bradenton International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,12,"OO","SkyWest Airlines Inc.","STL","St. Louis, MO: St Louis Lambert International",173.00,41.00,14.51,1.82,6.17,0.00,18.50,4.00,0.00,2656.00,889.00,82.00,283.00,0.00,1402.00,
